ConstituentID;DisplayName;Nationality;Gender;BeginDate;EndDate
67099;National Union of Sahrawi Women;Sahrawi;nan;1979;0
67100;Ali Tayar;American;Male;1959;2016
67111;Vaclav Pozarek;Czech;Male;1940;0
67112;Claudia Comte;Swiss;Female;1983;0
67113;Nancy Linn;nan;nan;0;0
67114;Max Becher;German;nan;1964;0
67122;Giorgia Lupi;Italian;Female;1981;0
67127;John Sex;American;nan;1956;1990
67128;Egidio Bonfante;Italian;Male;1922;2004
67189;Mohammad Shawky Hassan;Egyptian;Male;1965;0
67192;Bob & Bob;nan;nan;0;0
67194;New Era Cap Co., Inc;American;nan;1920;0
67195;Steve Lacy;nan;nan;0;0
67201;Glen Raven, Inc.;American;nan;1880;0
67220;Moncler;Italian;nan;1952;0
67222;Bossi, Mortara;Italian;nan;1827;0
67233;Bogdan Bogdanović;nan;Male;1922;2010
67236;Mastropaul Design;nan;nan;0;0
67237;Jim McWilliams;nan;nan;0;0
67240;Tamiko Thiel;American;Female;1957;0
67262;Parallel Design Partnership;nan;nan;1993;0
67264;Ewald Hoinkis;German;Male;1897;1960
67267;Elfriede Stegemeyer;German;Female;1908;1988
67270;Shelby Kennedy;nan;Male;0;0
67272;Toyin Ojih Odutola;American;Female;1985;0
67275;JR;French;Male;0;0
67280;Raúl Marroquin;Colombian;Male;1948;0
67283;Polit-Sheer-Form Office (PSFO);nan;nan;0;0
67285;Keiichi Tanaami;Japanese;Male;1936;0
67288;Whitfield Lovell;American;Male;1959;0
67308;Masao Adachi;Japanese;Male;1939;0
67310;Adam Khalil;American;Male;1988;0
67311;Zack Khalil;American;Male;1991;0
67312;Cheryl Dunye;American;Female;1966;0
67313;Lixin Fan;Chinese;Male;1977;0
67315;Daniel Geller;American;Male;0;0
67316;Dayna Goldfine;American;Female;0;0
67318;Carl Deal;American;Male;0;0
67319;Tia Lessin;American;Female;0;0
67320;Stephane Aubier;French;Male;1964;0
67321;Vincent Patar;French;Male;1961;0
67322;Peter Delpeut;Dutch;Male;1956;0
67323;Greta Schiller;American;Female;1954;0
67325;Carlos Saura;Spanish;Male;1932;0
67326;Tessie Chua;American;Female;1949;0
67327;Alexa Hunter;American;Female;1957;0
67328;Jonathan Quinn;American;Male;1956;0
67330;Bill Harris;American;Male;1958;0
67331;Anney Bonney;American;Female;1949;0
67332;Glenn Andreiev;American;Male;1961;0
67333;Manfred Blank;German;Male;1949;0
67334;Kevin Asch;American;Male;1975;0
67336;Cal Dalton;American;Male;1908;1974
67337;Cal Howard;American;Male;1911;1993
67340;M. Henry Jones;American;Male;1957;0
67341;Barry Masterson;American;Male;1958;0
67342;Mannie Davis;American;Male;1894;1975
67344;Zilia Sánchez;Cuban;Female;1926;0
67345;George Haas;American;Male;1953;0
67346;Jimmy Murray;American;Male;0;0
67347;Mrinalini Mukherjee;Indian;Female;1949;2015
67349;Julius Klein;American;Male;1957;0
67350;Howard Guttenplan;American;Male;1934;2015
67352;Neelon Crawford;American;Male;1946;0
67353;Michael Mideke;American;Male;0;0
67366;Frank Majore;American;Male;1948;0
67379;N. Dash;American;Female;1980;0
67386;Tecnica Group S.p.A.;Italian;nan;0;0
67417;John Driscoll;American;Male;1947;0
67420;Walter Burley Griffin;American;nan;1876;1937
67437;Sebastian Black;American;Male;1985;0
67440;Iskra Grabulovski;Macedonian;Female;1936;2008
67441;Vojin Bakić;nan;nan;1915;1992
67442;Miodrag Živković;nan;nan;1928;0
67443;Ranko Radović;nan;Male;1935;2005
67444;Marcello Geppetti;Italian;Male;1933;1998
67451;Xiao Yu;Chinese;Male;1965;0
67452;Liu Jianhua;Chinese;Male;1962;0
67453;Leng Lin;Chinese;Male;1965;0
67456;Paul Leong;nan;nan;0;0
67458;Antoni Llena;Spanish;Male;1942;0
67479;Drago Galić;nan;nan;1907;1992
67480;Boris Krstulović;Croatian;Male;1932;2014
67481;Boris Magaš;nan;nan;1930;2013
67482;Andrija Mutnjaković;nan;nan;1929;0
67489;Ivan Vitić;nan;nan;1917;1986
67499;Stephen Tashjian;American;Male;1959;0
67510;Judy Linn;American;Female;1947;0
67520;Craig Kalpakjian;American;Male;1961;0
67521;Yohji Yamamoto;Japanese;nan;1981;0
67529;Gauri Gill;Indian;Female;1970;0
67537;"F.A. ""Butzi"" Porsche";German;Male;1935;2012
67545;Sunil Gupta;Indian;Male;1953;0
67553;Salim Al-Kadi;Lebanese;Male;1979;0
67563;Eduardo Berliner;Brazilian;Male;1978;0
67566;Repetto;French;nan;1947;0
67575;Norma Kamali, Inc.;American;nan;1968;0
67617;Las Yeguas del Apocalipsis;Chilean;nan;1987;1997
67618;Pedro Mardones Lemebel;Chilean;Male;1952;2015
67620;Francisco Casas Silva;Chilean;Male;1959;0
67622;Feliza Bursztyn;Colombian;Female;1933;1982
67625;Jochen Lempert;German;Male;1958;0
67628;Otto Stupakoff;Brazilian;Male;1935;2009
67652;Ellie Nagler;nan;nan;0;0
67655;Natalia Pinus-Bucharova;Russian;Female;1901;1986
67661;Elena Vladimirovna Semenova;Russian;Female;1898;1986
67664;Samuel Szczekacz;Polish;Male;1917;1983
67665;Fré Cohen;Dutch;Female;1903;1943
67667;Steve Kahn;American;male;1943;2018
67675;Sandra Vásquez de la Horra;Chilean;Female;1967;0
67677;Atelier Stone;nan;nan;0;0
67694;Glenn Williams;nan;Male;0;0
67710;Designer unknown;nan;nan;0;0
67722;Unmade;British;nan;2014;0
67735;Lucy Jones;Welsh;Female;1991;0
67762;Li Ming;Chinese;Male;1986;0
67764;Graciela Carnevale;Argentine;Female;1942;0
67783;Frazer Dougherty;American;Male;1922;0
67784;Elizabeth Shaw;American;Female;1921;2003
67801;Clayton Patterson;Canadian;nan;1948;0
67802;Gerard Little;American;nan;0;0
67803;Jennifer T. Ley;American;Female;1953;0
67804;Andrew Bujalski;American;Male;1977;0
67805;Joanna Hogg;British;Female;1960;0
67806;Eugène Green;American;Male;1947;0
67807;Laura Israel;American;Female;1957;0
67808;Bing Wang;Chinese;Male;1967;0
67809;Liang Zhao;Chinese;Male;1971;0
67810;Benjamin Crotty;American;Male;1979;0
67811;Harald V. Uccello;Austrian;Male;1953;0
67812;Merrill Aldighieri;American;Male;1952;0
67813;Tessa Hughes-Freeland;British;Female;1957;0
67822;Michail Dlugach;Russian;Male;1893;1989
67823;Anton Lavinsky;Russian;Male;1893;1968
67824;Alain Tanner;Swiss;Male;1929;0
67825;Clara Ianni;Brazilian;Female;1987;0
67826;Chad Freidrichs;American;Male;1977;0
67827;Olivo Barbieri;Italian;Male;1954;0
67831;Paul Renner;German;Male;1878;1956
67838;Edmund Edel;German;Male;1863;1934
67840;Frank Henenlotter;American;Male;1950;0
67841;Steve Doughton;American;Male;1960;0
67843;Studio R+M;nan;nan;0;0
67856;Zhijun Wang;Chinese;Male;1982;0
67871;Dagobert Peche;Austrian;Male;1887;1923
67872;Joseph-Philibert Girault de Prangey;French;Male;1804;1892
67886;Joe Lewis;American;Male;1953;0
67887;Paul Mpagi Sepuya;American;Male;1962;0
67890;Anicka Yi;American;Female;1971;0
67917;Letícia Parente;Brazilian;Female;1930;1991
67932;Rosemary Mayer;American;Female;1943;2014
67936;Liisa Roberts;American;Female;1969;0
67941;Zofia Kulik;Polish;Female;1947;0
67946;Alejandro Cesarco;Uruguayan;Male;1975;0
67949;Regina José Galindo;Guatemalan;Female;1974;0
67950;Mario García Torres;Mexican;Male;1975;0
67952;Maria Laet;Brazilian;Female;1982;0
67966;Branko Žnidarec;nan;nan;1937;0
67980;Christian Vinck Henriquez;Venezuelan;Male;1978;0
67985;Vladimir Vladimirovich Kudryashev;Russian;Male;1902;1944
68020;Theaster Gates;American;Male;1973;0
68021;Lee Kit;Chinese;Male;1978;0
68022;Omer Fast;Israeli;Male;1972;0
68023;Adrian Ghenie;Romanian;Male;1977;0
68025;Pat Passlof;American;Female;1928;2011
68030;Hille;British;nan;1906;0
68033;Chung Chang-Sup;Korean;Male;1927;2011
68036;Martine Syms;American;Female;1988;0
68040;Carlo Mollino;Italian;Male;1905;1973
68043;Uglješa Bogunović;nan;nan;1922;1994
68044;Slobodan Janjić;nan;nan;1928;0
68045;Milan Krstić;nan;nan;1914;1974
68046;Ivan Antić;nan;nan;1923;2005
68048;Thom Browne;American;nan;2001;0
68049;Modern Meadow;American;nan;2011;0
68050;Aleksandar Stjepanović;nan;nan;1931;0
68051;Božidar Janković;nan;nan;1931;0
68052;Branislav Karadžić;nan;nan;1929;2007
68053;Northwestern University;nan;nan;1851;0
68054;Milutin Glavički;nan;nan;1930;1987
68077;Richard Malone;Irish;nan;2015;0
68082;Rajesh Vangad;Indian;Male;1975;0
68083;Gene Friedman;American;Male;1928;0
68084;Marion Mahony Griffin;American;nan;1871;1961
68085;Dante Giacosa;Italian;Male;1905;1996
68086;Fiat S.p.A., Turin, Italy;nan;nan;1899;0
68088;Carmelo Arden Quin;Uruguayan;Male;1913;2010
68091;BMPT;nan;nan;0;0
68128;Ekaterina Zernova;Russian;Female;1900;1995
68132;Tissa David;American;Female;1921;2012
68145;Yara Said;nan;nan;0;0
68149;Ulrike Ottinger;German;Female;1942;0
68159;Barkley L. Hendricks;American;Male;1945;2017
68160;Edgar Obma;nan;nan;0;0
68161;Donald M. Schwartz;nan;nan;0;0
68176;Martirene Alcántara;Mexican;Female;1965;0
68177;Charles Morgan;American;nan;0;0
68205;Mihajlo Mitrović;nan;nan;1922;0
68207;Stojan Maksimović;nan;nan;1934;0
68222;Valerie Wagner;nan;nan;0;0
68230;Em Rooney;American;nan;1983;0
68232;B. Ingrid Olson;American;Female;1987;0
68236;Alysa Nahmias;American;Female;1978;0
68237;Benjamin Murray;American;Male;1979;0
68247;Douglas Lockwood;nan;nan;0;0
68255;Alois Lichtsteiner;Swiss;Male;1950;0
68257;KwieKulik;Polish;nan;1971;1987
68258;Przemysław Kwiek;Polish;Male;1945;0
68261;Marie Losier;French;Female;1972;0
68262;Héctor Fuenmayor;Venezuelan;Male;1949;0
68276;Roberto Obregón;Venezuelan;Male;1946;2003
68281;Mauro Restiffe;Brazilian;Male;1977;0
68288;David Zink Yi;Peruvian;Male;1973;0
68306;Aïda Muluneh;Ethiopian;nan;1974;0
68307;William Farley;nan;nan;0;0
68308;Franz Mon;nan;nan;0;0
68309;Pera;nan;nan;0;0
68311;ZAJ;nan;nan;0;0
68312;G. Altorjay;nan;nan;0;0
68313;Peter O. Chotjewitz;nan;nan;0;0
68314;Marshall McLuhan;nan;nan;0;0
68315;Helmut Rywelski;nan;nan;0;0
68316;Bill Wilson;nan;nan;0;0
68328;Refugee Nation;nan;nan;0;0
68329;Danny Hillis;American;Male;1956;0
68331;Ted Bilodeau;nan;Male;0;0
68340;Susan Te Kahurangi King;New Zealander;Female;1951;0
68341;Naotaka Hiro;Japanese;Male;1972;0
68343;Svetlana Kana Radević;nan;nan;1937;2000
68347;Kaari Upson;American;Female;1972;0
68373;Les Ateliers Pinton Frères;French;nan;1867;0
68380;Sam Contis;American;Female;1982;0
68382;Sofia Borges;Brazilian;Female;1984;0
68383;Stephanie Syjuco;American;Female;1974;0
68608;Ayoka Chenzira;American;Female;1953;0
68674;Carmen Winant;American;Female;1983;0
68675;Adelita Husni-Bey;Italian;Female;1985;0
68676;Andrzej Steinbach;German;nan;1983;0
68677;Joanna Piotrowska;Polish;Female;1985;0
68719;Techni-Tool, Inc.;nan;nan;0;0
68725;Thom Browne;American;Male;1965;0
68764;New Breed;American;nan;1968;0
68784;Bernadette Thompson;American;Female;1969;0
68785;Irving Schott;American;Male;1891;1990
68786;Yohji Yamamoto;Japanese;Male;1943;0
68790;Chris W. Sublette;nan;nan;0;0
68811;Jamie Reid;British;Male;1947;0
68824;Beirut Architecture Office;nan;nan;2016;0
68833;Zandra Rhodes;British;Female;1940;0
68836;ZJ Design;nan;nan;2008;0
68837;Giancarlo Zanatta;Italian;Male;1938;0
68838;DVF Studio LLC;nan;nan;1998;0
68852;Ffora;American;nan;2017;0
68861;Sara Blakely;nan;nan;0;0
68863;Jason Benning;American;Male;1935;2009
68867;Wolford;Austrian;nan;1950;0
68868;Champion;American;nan;1919;0
68878;David Schmidlapp;American;nan;1949;0
68998;Miuccia Prada;Italian;Female;1949;0
69149;David Reed;American;Male;1946;0
69248;Calvin Klein;American;nan;1968;0
69260;Suzanne Lee;British;Female;1969;0
69261;Amy Congdon;British;nan;1986;0
69266;Richard Malone;Irish;Male;1990;0
69267;John A. Rogers;American;Male;1967;0
69271;Zoa;American;nan;2017;0
69295;Paco Rabanne;Spanish;Male;1934;0
69374;Matthew Connors;American;Male;1976;0
69402;Ann Moore;American;Female;1934;0
69403;Lucille Aukerman;American;Female;1909;1983
69404;Snugli Cottage Industries;American;nan;1964;0
69475;John Borg Manduca;nan;nan;0;0
69480;Josef Hesoun;Czech;Male;1903;1965
69481;Aladár Richter;Hungarian;Male;1898;1950
69483;Mark Stewart;nan;nan;0;0
69486;Nikolay Diulgheroff;Bulgarian;Male;1901;1982
69493;Monika Correa;Indian;Female;1938;0
69495;Hal Fischer;American;Male;1950;0
69497;Lewis Seiler;American;Male;1890;1964
69514;Donna-Lee Phillips;American;Female;1941;0
69515;David Kadish;nan;nan;0;0
69541;Elger Esser;German;Male;1967;0
69548;Károly Kismányoky;Hungarian;Male;1946;0
69549;Géza Perneczky;Hungarian;Male;1936;0
69593;Bertrand Bonello;French;Male;1968;0
69594;Firas Fayyad;Syrian;Male;1984;0
69596;Jay Haley;nan;nan;0;0
69597;Billy Woodberry;American;Male;1950;0
69598;Albert Serra;Spanish;Male;1975;0
69599;Theo Anthony;American;Male;1979;0
69600;Joshua Bonnetta;Canadian;Male;1979;0
69601;Valeska Grisebach;German;Female;1968;0
69603;Charles Burnett;American;Male;1944;0
69605;Anthony Chase;South African;Male;1952;0
69606;Ula Hedwig;American;Female;1951;0
69607;Robin Lee Crutchfield;American;Male;1952;0
69608;Susan Seidelman;American;Female;1952;0
69610;Andre Degas;American;Male;1957;0
69611;Barry Jenkins;American;Male;1979;0
69612;Ivan Cardoso;Brazilian;Male;1952;0
69614;Gordon Hitchens;American;Male;1925;2010
69615;Ken Resnick;American;Male;1934;0
69616;Stephen Kijak;American;Male;1969;0
69617;Angela Christlieb;German;Female;1965;0
69618;Jerry Lewis;American;Male;1926;2017
69619;Pastor Vega;Cuban;Male;1940;2005
69621;Santiago Alvarez;Cuban;Male;1919;1998
69622;Tulio Raggi;Cuban;Male;1938;0
69624;Miriam Talavera;Cuban;Female;1942;0
69625;Tomás Gutiérrez Alea;Cuban;Male;1928;1996
69626;Arturo Sotto Díaz;Cuban;Male;1967;0
69627;Julio García Espinosa;Cuban;Male;1926;2016
69628;Philippe Garrel;French;Male;1948;0
69635;Arthur Jafa;American;Male;1960;0
69636;Jon Rafman;Canadian;Male;1981;0
69641;Nairy Baghramian;German;Female;1971;0
69642;Nicolas Party;Swiss;Male;1980;0
69643;Jordan Wolfson;American;Male;1980;0
69644;Daniel González;Venezuelan;Male;1934;0
69649;Charles A. Csuri;American;Male;1922;0
69650;Franceska Clausen;Danish;Female;1899;1986
69654;ORLAN (Mirielle Suzanne Francette Porte);French;Female;1947;0
69680;"Riccardo ""Ricas"" Castagnedi";Italian;nan;1912;1999
69692;Ida Griffin;nan;nan;0;0
69693;Design Earth;nan;nan;2010;0
69703;Jean Sellem;French;Male;1941;0
69743;Flaminio Bertoni;Italian;Male;1903;1964
69765;Enrico Filippini;Italian;Male;1932;1988
69768;Amie Siegel;American;Female;1974;0
69770;Silke Otto-Knapp;German;Female;1970;0
69791;The Fuzztones;nan;nan;1980;1987
69793;Robert Picault;French;Male;1919;2000
69798;Citroën, France;French;nan;1919;0
69799;Robert Opron;French;Male;1932;0
69800;Valentin Jeck;Swiss;Male;1964;0
69812;Charles Keating Linder;nan;nan;0;0
69813;Christoph Rath;nan;Male;0;0
69814;Stefan Mohr;nan;Male;0;0
69815;Stephan Abry;nan;Male;0;0
69816;K-Rob;nan;Male;0;0
69817;Paddy Johnson;nan;Female;0;0
69819;Creneau UK;nan;nan;0;0
69820;Henning Lundkvist;Swedish;nan;1981;0
69821;Pádraig Timoney;Irish;Male;1968;0
69822;Eamon Ore-Giron;American;nan;1973;0
69823;Ted Purves;American;Male;1964;2017
69827;Brian O'Doherty;Irish;Male;1928;0
69828;David Dalton;American;Male;1945;0
69831;Studio Apartment;Japanese;nan;0;0
69832;Kid Congo Powers;American;nan;1959;0
69833;Khan;German;Male;1965;0
69841;Mihajlo Zorić;nan;nan;1939;0
69852;Kenneth Pietrobono;American;Male;1982;0
69854;Jan Burka;Czech;Male;1924;2009
69855;Brigitte Chopin;nan;Female;0;0
69856;Denis Chopin;nan;Male;0;0
69857;Jean Chopin;nan;Female;0;0
69858;Gil J Wolman;French;Male;1929;1995
69859;Julien Blaine;French;nan;1942;0
69860;Bernard Aubertin;French;Male;1934;0
69867;Mark Tomlinson;nan;Male;0;0
69877;Stephen Shames;American;Male;1947;0
69878;Storm Thorgerson;British;Male;1944;2013
69879;Aubrey Powell;British;Male;1946;0
69881;Françoise Saint-Thibault;nan;Female;0;0
69882;John Furnival;British;Male;1933;0
69883;Aude Jessemin;French;Female;1937;0
69884;Luc Peire;Belgian;Male;1916;1994
69885;Luigi Ferro;nan;Male;0;0
69886;Jean-Jacques Lévêque;nan;Male;0;0
69887;Gabriel Paris;nan;Male;0;0
69888;Dora Feilane;French;Female;1938;0
69889;Serge Béguier;French;Male;0;0
69890;Laura Sheleen;nan;Female;0;0
69891;Alain Jouffroy;French;Male;1928;2015
69892;Rodolfo Krasno;French;Male;1926;1982
69893;John Sharkey;nan;Male;0;0
69894;Roberto Altmann;Cuban;Male;1942;0
69895;Dom Sylvester Houédard;British;Male;1924;1992
69896;Claude Pélieu;French;Male;1934;2002
69897;James Guitet;French;Male;1925;0
69898;Françoise Janicot;French;Female;1929;2017
69900;Shigeru Onishi;Japanese;male;1928;1994
69903;Eugene Estanave;French;male;1867;1937
69904;Raj Rewal;Indian;Male;1934;0
69918;Bob Cobbing;British;Male;1920;2002
69919;Hugh Davies;British;Male;1943;2005
69920;Hansjörg Gisiger;Swiss;Male;1919;2008
69956;Courtney Harmel;American;Female;1948;0
69972;Pushpamala N;Indian;Female;1956;0
69988;Trevor Paglen;American;Male;1974;0
69999;Virginia Rutledge;nan;Female;0;0
70006;Anupama Kundoo;Indian;Female;1967;0
70011;Zhang Ke;Chinese;Male;1970;0
70012;Archi-Union Architects;Chinese;nan;2003;0
70013;Joyce Randall;American;Female;1958;0
70015;Ram Rahman;Indian;Male;1955;0
70016;Ketaki Sheth;Indian;Female;1957;0
70020;Mark Wheaton;nan;Male;0;0
70021;Phil Edelstein;American;Male;1950;0
70022;Matt Rogalsky;Canadian;Male;1966;0
70023;Composers Inside Electronics;nan;nan;1973;1973
70026;ZAO/standardarchitecture: Zhang Ke;Chinese;nan;0;0
70027;Philip F. Yuan;Chinese;Male;0;0
70037;Jo Randerson;New Zealander;Female;1973;0
70038;Jacky Mallett;nan;nan;0;0
70040;Johan Hjerpe;nan;Male;0;0
70041;Georg Haeckel;German;nan;1873;1942
70042;Otto Haeckel;German;nan;1872;1945
70049;Hiroki Tsukuda;Japanese;Male;1978;0
70051;Rania Ghosn;Lebanese;Female;1977;0
70052;El Hadi Jazairi;Algerian;Male;1970;0
70053;Martin Margiela;Belgian;Male;1957;0
70054;Norma Kamali;American;Female;1945;0
70055;Banana Equipment;American;nan;1972;1980
70122;Roberta Allen;nan;nan;0;0
70346;Edo Bertoglio;Swiss;nan;1951;0
70366;Cathey Billian;American;Female;1946;0
70420;Jennifer Bolande;nan;nan;0;0
70590;James Carpenter;nan;nan;0;0
70654;William Childress;nan;nan;0;0
70883;Claudia DeMonte;American;Female;1947;0
70913;Tina Di Feliciantonio;nan;Female;0;0
71057;Suzan Etkin;American;nan;1955;0
71123;Holly Fisher;American;Female;1942;0
71137;Kent Floeter;American;Male;1937;2004
71415;Don Gummer;nan;nan;0;0
71884;Manfred Kirchheimer;American;Male;1931;0
72178;Peter Lodato;nan;nan;0;0
72215;Michael Luchs;nan;nan;0;0
72222;Bill Lundberg;nan;nan;0;0
72286;Teresa Margolles;Mexican;Female;1963;0
72290;Maripol;French;Female;1955;0
72344;Matthew McCaslin;nan;nan;0;0
72375;David Medalla;Filipino;nan;1942;0
72393;Thom Merrick;nan;nan;0;0
72398;Ann Messner;American;Female;1952;0
72665;Jack Ox;nan;nan;0;0
72783;Susan Pitt;nan;nan;0;0
72893;Lou Reed;nan;nan;0;0
73085;Valeria Sarmiento;Chilean;Female;1948;0
73530;Imants Tillers;Australian;Male;1950;0
73595;Piotr Uklanski;Polish;Male;1968;0
73690;Wang Jinsong;Chinese;Male;1963;0
73693;Wang Qingsong;Chinese;Male;1966;0
73765;Deborah Whitman;nan;nan;0;0
73944;Jurgen Bey;Dutch;Male;1965;0
73945;Naeem Mohaiemen;Bangladeshi;Male;1969;0
73972;Bill Hine;nan;nan;0;0
74001;Kikuo Saito;American;Male;1939;2016
74005;André Lefèbvre;French;Male;1894;1964
74006;Paul Magès;French;Male;1908;1999
74010;Rachel Amodeo;Italian;Female;1958;0
74011;David Stenn;American;Male;1961;0
74012;S. Craig Zahler;American;Male;1973;0
74013;Raja Amari;Tunisian;Female;1971;0
74015;Ryōsuke Hashiguchi;Japanese;Male;1962;0
74016;Bakhtyar Khudojnazarov;Kazakh;Male;1965;2015
74017;Yongyoot Thongkongtoon;Thai;Male;1967;0
74018;Jianjun He;Chinese;Male;1960;0
74019;Yonfan;Chinese;Male;1947;0
74020;Zhuangzhuang Tian;Chinese;Male;1952;0
74021;Alile Sharon Larkin;American;Female;1953;0
74022;Michal Aviad;Israeli;Female;1955;0
74023;Ngozi Onwurah;Nigerian;Female;1964;0
74024;Frances Negrón-Muntaner;Puerto Rican;Female;1966;0
74025;Mandy Jacobson;nan;Female;0;0
74026;Karmen Jelinčić;nan;Female;0;0
74027;Jane Campion;New Zealander;Female;1954;0
74028;Viki Dun;Australian;Female;0;0
74029;Deborah Hoffmann;American;Female;1947;0
74030;Zeinabu Irene Davis;American;Female;1961;0
74031;Michelle Citron;American;Female;1948;0
74034;Harriet Kriegel;nan;Female;0;0
74035;Kim Longinotto;British;Female;1952;0
74036;Jano Williams;nan;Female;0;0
74037;Jean Shaw;nan;Female;0;0
74038;Megan McMurchy;nan;Female;1948;0
74039;Jeni Thornley;nan;Female;1948;0
74040;Lynne Fernie;Canadian;Female;1946;0
74041;Aerlyn Weissman;Canadian;Female;0;0
74042;Amy Harrison;nan;Female;0;0
74043;Jo Ann Kaplan;American;Female;1945;2016
74044;Hiroko Yamazaki;Japanese;Female;1951;0
74045;Fronza Woods;American;Female;0;0
74046;Jane Morrison;American;Female;1947;1987
74047;Peter Namuth;nan;Male;0;0
74048;Trinh T. Minh-ha;Vietnamese;Female;1952;0
